id,value
1873,93692.625
1874,103186.93
1875,49239.582
1876,445356.47
1877,86227.74
1878,48269.297
1879,56778.145
1880,48082.51
1881,84620.28
1882,146471.36
1883,135934.39
1884,100491.305
1885,210520.06
1886,96974.69
1887,115872.95
1888,88094.82
1889,156177.78
1890,50513.477
1891,140451.48
1892,163336.95
1893,98562.58
1894,83864.516
1895,85841.22
1896,74627.5
1897,83461.81
1898,85595.79
1899,86158.2
1900,103642.84
1901,69415.97
1902,80965.0
1903,44861.76
1904,82632.25
1905,86232.445
1906,75076.164
1907,122459.36
1908,169284.02
1909,87680.5
1910,193618.1
1911,103158.9
1912,77123.86
1913,82483.97
1914,88227.38
1915,154057.83
1916,53520.746
1917,91461.54
1918,113178.07
1919,60577.96
1920,110072.31
1921,131780.19
1922,139330.97
1923,106200.82
1924,101318.14
1925,66748.77
1926,80703.125
1927,101609.9
1928,87772.52
1929,96743.164
1930,134149.53
1931,151464.97
1932,145187.0
1933,77697.555
1934,176505.97
1935,110347.53
1936,72156.73
1937,52639.31
1938,129874.59
1939,159041.06
1940,84441.35
1941,50513.477
1942,119261.91
1943,223740.75
1944,88798.266
1945,62731.086
1946,95359.79
1947,88393.43
1948,127379.06
1949,130793.42
1950,71772.305
1951,853502.06
1952,89489.8
1953,116024.836
1954,47762.766
1955,125405.445
1956,103297.26
1957,142774.27
1958,151366.61
1959,99871.555
1960,110528.77
1961,97895.766
1962,99507.07
1963,136690.56
1964,136598.27
1965,87394.81
1966,173694.12
1967,111780.16
1968,119443.02
1969,807517.56
1970,90157.36
1971,647494.75
1972,68233.81
1973,50032.79
1974,510550.47
1975,145948.48
1976,158766.67
1977,75442.086
1978,125262.26
1979,90670.31
1980,67825.19
1981,305449.94
1982,150497.75
1983,222076.55
1984,69936.734
1985,84543.234
1986,77350.96
1987,138864.55
1988,99840.484
1989,105473.59
1990,150834.9
1991,77343.68
1992,74669.75
1993,56520.812
1994,118089.82
1995,445182.4
1996,126259.13
1997,69995.63
1998,150778.67
1999,149424.14
2000,83689.85
2001,154423.53
2002,44880.95
2003,70422.51
2004,53095.395
2005,120634.24
2006,107357.36
2007,153747.77
2008,43691.24
2009,92327.82
2010,64930.38
2011,143225.9
2012,164754.0
2013,97344.78
2014,152606.78
2015,102876.25
2016,83356.25
2017,89333.44
2018,126283.0
2019,532527.4
2020,131684.62
2021,253448.05
2022,110029.52
2023,81106.984
2024,103938.78
2025,138926.66
2026,54710.77
2027,77506.92
2028,114164.43
2029,56061.203
2030,145101.14
2031,84502.21
2032,49256.004
2033,180959.77
2034,233268.39
2035,100659.56
2036,99690.99
2037,80755.91
2038,159333.55
2039,76333.31
2040,162469.27
2041,70522.87
2042,42697.742
2043,77568.445
2044,124437.49
2045,62594.9
2046,98140.64
2047,124670.266
2048,69117.03
2049,111727.51
2050,95629.73
2051,235242.14
2052,105360.31
2053,65952.195
2054,84792.41
2055,92526.375
2056,55256.637
2057,59350.316
2058,115733.77
2059,83080.24
2060,64054.035
2061,97803.836
2062,108210.7
2063,47650.29
2064,68113.86
2065,78419.47
2066,199567.94
2067,87211.55
2068,70975.08
2069,86673.31
2070,352919.06
2071,76958.16
2072,85997.305
2073,105967.914
2074,277229.9
2075,225162.7
2076,153572.38
2077,85832.78
2078,85086.18
2079,242707.39
2080,173977.36
2081,69947.98
2082,59473.566
2083,43326.543
2084,294243.9
2085,103012.04
2086,116514.14
2087,97731.71
2088,161205.64
2089,60064.2
2090,80102.46
2091,133419.03
2092,40898.46
2093,193316.12
2094,210692.16
2095,112191.28
2096,34564.785
2097,93554.36
2098,46746.99
2099,302895.97
2100,77219.01
2101,116073.625
2102,100260.766
2103,146645.23
2104,166925.69
2105,129134.34
2106,135386.75
2107,231226.53
2108,1119512.6
2109,115914.88
2110,123379.78
2111,330630.53
2112,81318.336
2113,102565.95
2114,93672.445
2115,134960.45
2116,98897.34
2117,66839.266
2118,101784.8
2119,83185.305
2120,59239.586
2121,66039.58
2122,55020.17
2123,42167.4
2124,98920.01
2125,141986.55
2126,89619.53
2127,97522.36
2128,55155.797
2129,145503.08
2130,92360.35
2131,193031.81
2132,89873.28
2133,116650.516
2134,181607.31
2135,106874.19
2136,63350.727
2137,129205.72
2138,116409.47
2139,55297.824
2140,117410.195
2141,130906.63
2142,90676.85
2143,67865.24
2144,82992.07
2145,46597.504
2146,225482.5
2147,155444.94
2148,91178.52
2149,47288.023
2150,99746.66
2151,96294.055
2152,74708.06
2153,95993.96
2154,85344.12
2155,52002.086
2156,85629.93
2157,73591.164
2158,74162.414
2159,152859.88
2160,79557.3
2161,67659.266
2162,92029.0
2163,219553.25
2164,96116.336
2165,214189.78
2166,66899.516
2167,115575.86
2168,170552.25
2169,72856.086
2170,120650.85
2171,190823.64
2172,129388.93
2173,219247.48
2174,248897.31
2175,69396.55
2176,223353.95
2177,122273.35
2178,108938.125
2179,58733.945
2180,98850.6
2181,65675.58
2182,134113.42
2183,92527.625
2184,105129.375
2185,154794.12
2186,124589.71
2187,74703.42
2188,89042.125
2189,69182.62
2190,84802.89
2191,116588.35
2192,890603.3
2193,107952.74
2194,61752.047
2195,113035.29
2196,77123.86
2197,43674.785
2198,104509.87
2199,84037.31
2200,68279.625
2201,47217.344
2202,78050.516
2203,79391.54
2204,50761.305
2205,121623.0
2206,116377.734
2207,133630.31
2208,77239.164
2209,53520.746
2210,76890.75
2211,137198.2
2212,53212.234
2213,83602.09
2214,92398.75
2215,72439.28
2216,100931.086
2217,137751.28
2218,84636.555
2219,112023.83
2220,63461.145
2221,104770.14
2222,91872.19
2223,154366.64
2224,86278.45
2225,1607186.2
2226,91780.92
2227,306296.84
2228,120818.164
2229,125493.98
2230,175266.06
2231,269126.84
2232,84254.59
2233,127997.96
2234,78746.61
2235,134333.89
2236,87912.07
2237,144638.19
2238,127223.49
2239,103094.51
2240,162186.89
2241,82651.4
2242,253701.77
2243,50249.527
2244,90810.82
2245,89005.414
2246,657159.44
2247,103936.43
2248,111619.555
2249,184044.58
2250,186591.92
2251,63206.74
2252,312295.3
2253,45170.445
2254,350107.25
2255,295095.88
2256,200177.66
2257,59501.973
2258,148023.78
2259,123040.19
2260,71115.484
2261,223645.97
2262,106658.836
2263,81382.164
2264,100488.664
2265,132181.72
2266,174591.17
2267,75010.89
2268,97319.52
2269,114641.04
2270,123546.6
2271,72505.26
2272,171250.08
2273,271215.03
2274,241792.53
2275,120934.5
2276,214795.12
2277,56521.863
2278,71687.086
2279,155647.88
2280,98583.555
2281,1115288.0
2282,83282.15
2283,71354.04
2284,64930.38
2285,203223.4
2286,114548.59
2287,110816.37
2288,59119.477
2289,98825.25
2290,130996.92
2291,74220.05
2292,48474.164
2293,100045.58
2294,158933.36
2295,151244.02
2296,105848.37
2297,168226.3
2298,100617.46
2299,92050.766
2300,262684.06
2301,56860.363
2302,69665.086
2303,567053.0
2304,48691.13
2305,50508.3
2306,100904.34
2307,215184.39
2308,90877.15
2309,77441.32
2310,1419813.1
2311,82732.26
2312,66205.43
2313,42678.074
2314,96948.63
2315,98822.47
2316,75498.48
2317,118740.31
2318,71506.97
2319,72245.14
2320,150194.53
2321,150746.67
2322,89704.33
2323,113460.16
2324,241462.28
2325,91202.64
2326,105943.37
2327,128320.21
2328,135887.58
2329,81594.36
2330,178264.16
2331,78274.85
2332,123359.04
2333,84397.3
2334,216456.28
2335,74347.78
2336,80031.484
2337,83790.18
2338,90244.41
2339,93068.586
2340,48646.645
2341,124270.07
2342,69037.555
2343,73839.15
2344,94950.62
2345,61456.85
2346,48400.605
2347,69822.63
2348,185014.17
2349,59423.3
2350,529410.25
2351,89961.03
2352,104693.51
2353,491268.94
2354,90397.01
2355,80376.805
2356,83438.164
2357,122229.21
2358,107760.555
2359,124448.89
2360,3188526.8
2361,87332.555
2362,103327.984
2363,55014.957
2364,56778.145
2365,100670.74
2366,34524.54
2367,88393.43
2368,48149.543
2369,416825.0
2370,106794.42
2371,163352.67
2372,105217.52
2373,202528.69
2374,98307.19
2375,160915.84
2376,112070.93
2377,437300.97
2378,87344.77
2379,116622.83
2380,105915.15
2381,81778.58
2382,46072.125
2383,134109.12
2384,185903.28
2385,115682.445
2386,72840.41
2387,100209.3
2388,80053.29
2389,190588.16
2390,87321.3
2391,97693.234
2392,73826.7
2393,48766.926
2394,278687.22
2395,248876.53
2396,94760.58
2397,107904.8
2398,71209.3
2399,160158.9
2400,327390.66
2401,128991.66
2402,165601.36
2403,234614.36
2404,119246.98
2405,77506.92
2406,112200.87
2407,69027.414
2408,77335.0
2409,76028.62
2410,129562.81
2411,151210.75
2412,141061.17
2413,160330.42
2414,46133.484
2415,86892.82
2416,91439.07
2417,96526.2
2418,108732.45
2419,48973.19
2420,78996.945
2421,138736.89
2422,101651.95
2423,86782.67
2424,90133.56
2425,138265.45
2426,113812.52
2427,102302.6
2428,169520.19
2429,109183.61
2430,115926.58
2431,79699.35
2432,73393.94
2433,97666.95
2434,186039.53
2435,72387.24
2436,67400.75
2437,52002.086
2438,94746.02
2439,94541.9
2440,98522.52
2441,103139.734
2442,182357.94
2443,222868.97
2444,61302.105
2445,121995.09
2446,84153.16
2447,95360.805
2448,119887.95
2449,148404.28
2450,75076.164
2451,85391.2
2452,92524.77
2453,70426.72
2454,156043.47
2455,42334.98
2456,74629.81
2457,175226.06
2458,121610.24
2459,103418.77
2460,98480.46
2461,115517.445
2462,146029.97
2463,110784.51
2464,161653.17
2465,83356.31
2466,106124.91
2467,150518.61
2468,122329.87
2469,48155.008
2470,71024.7
2471,79119.86
2472,203136.81
2473,88344.125
2474,221363.03
2475,136196.56
2476,99599.17
2477,55192.066
2478,81150.195
2479,153515.28
2480,57992.293
2481,99806.89
2482,94307.516
2483,93710.29
2484,50916.484
2485,69977.5
2486,104050.71
2487,81388.68
2488,78374.05
2489,84749.16
2490,76704.42
2491,48601.582
2492,77441.32
2493,98291.57
2494,123073.32
2495,60338.074
2496,72908.02
2497,337103.2
2498,66102.3
2499,82191.3
2500,70708.51
2501,85816.75
2502,274823.44
2503,87354.57
2504,235135.97
2505,167404.84
2506,132804.9
2507,79996.62
2508,137223.34
2509,168257.92
2510,199687.28
2511,147671.58
2512,120643.16
2513,83705.37
2514,95744.09
2515,173228.73
2516,110540.34
2517,148486.2
2518,72204.31
2519,50290.824
2520,68635.84
2521,78839.91
2522,54688.438
2523,99601.414
2524,161629.25
2525,103737.06
2526,65751.08
2527,58844.156
2528,173363.72
2529,129043.65
2530,651970.3
2531,298591.75
2532,108794.31
2533,147369.28
2534,54277.59
2535,250855.52
2536,129797.625
2537,53170.773
2538,100904.77
2539,90549.625
2540,128182.67
2541,44810.152
2542,151973.2
2543,53309.4
2544,126426.09
2545,171325.64
2546,91368.14
2547,143063.69
2548,49517.453
2549,91580.93
2550,90237.54
2551,71166.3
2552,204775.0
2553,108238.3
2554,86979.02
2555,81203.53
2556,76194.09
2557,68242.266
2558,140158.31
2559,70464.766
2560,85616.4
2561,70988.73
2562,107448.03
2563,74526.02
2564,53395.277
2565,103933.03
2566,171642.12
2567,117366.61
2568,36626.168
2569,323602.25
2570,155908.39
2571,86979.484
2572,120643.16
2573,56706.844
2574,49459.094
2575,90904.836
2576,84554.53
2577,193853.4
2578,130688.81
2579,114930.19
2580,81277.07
2581,89014.086
2582,145429.55
2583,102652.3
2584,109854.0
2585,40303.215
2586,199098.4
2587,75669.51
2588,41918.734
2589,110298.95
2590,83856.82
2591,86246.24
2592,93213.91
2593,57343.703
2594,56563.645
2595,120234.22
2596,124927.984
2597,276581.2
2598,83636.3
2599,64094.434
2600,87638.914
2601,146656.3
2602,142207.98
2603,69523.01
2604,604936.56
2605,97892.68
2606,69867.336
2607,42576.45
2608,71157.52
2609,101741.336
2610,89922.234
2611,55131.035
2612,75864.98
2613,69034.414
2614,99098.56
2615,109939.6
2616,41354.367
2617,44783.367
2618,58609.94
2619,75550.24
2620,81092.18
2621,218089.5
2622,139954.19
2623,366485.66
2624,84589.59
2625,98133.5
2626,70022.09
2627,120105.016
2628,74177.75
2629,96893.88
2630,222379.17
2631,137118.78
2632,114678.234
2633,90172.16
2634,57734.79
2635,48005.934
2636,138752.12
2637,516096.25
2638,95629.73
2639,123009.36
2640,86183.13
2641,54722.707
2642,184404.23
2643,85843.836
2644,144609.69
2645,95435.55
2646,67625.625
2647,90920.01
2648,59965.01
2649,74236.93
2650,107045.664
2651,58118.914
2652,87538.984
2653,94631.82
2654,97906.14
2655,97820.75
2656,47482.92
2657,73274.734
2658,136570.52
2659,136959.16
2660,74515.94
2661,82283.76
2662,49162.055
2663,169893.36
2664,374531.75
2665,161961.02
2666,122649.77
2667,152985.23
2668,114327.36
2669,50857.02
2670,89938.99
2671,112770.09
2672,93221.49
2673,114804.23
2674,109408.99
2675,75409.96
2676,138358.72
2677,76929.89
2678,83106.24
2679,586143.25
2680,92423.69
2681,142229.8
2682,94696.43
2683,298993.84
2684,63631.375
2685,153208.48
2686,156251.77
2687,101956.234
2688,163092.02
2689,139463.77
2690,61256.035
2691,60579.812
2692,97258.7
2693,226252.89
2694,127695.99
2695,150044.62
2696,146017.97
2697,59423.3
2698,127877.15
2699,63163.375
2700,50661.66
2701,54929.86
2702,91560.24
2703,84265.82
2704,75144.59
2705,48309.58
2706,95402.195
2707,163654.05
2708,96821.25
2709,149243.23
2710,160575.22
2711,72102.47
2712,154118.77
2713,74200.195
2714,70946.72
2715,111814.84
2716,472560.7
2717,91257.3
2718,132076.69
2719,68953.65
2720,741728.5
2721,136101.7
2722,149718.52
2723,64220.742
2724,76506.21
2725,44461.25
2726,47613.99
2727,157722.1
2728,85690.5
2729,114421.7
2730,44608.246
2731,161709.7
2732,47034.953
2733,119978.67
2734,181184.61
2735,101620.04
2736,66095.23
2737,155751.05
2738,48029.8
2739,47432.31
2740,107899.625
2741,115733.77
2742,78711.15
2743,86679.34
2744,301334.62
2745,81106.984
2746,277300.3
2747,111719.664
2748,80491.64
2749,143577.95
2750,101109.14
2751,167435.39
2752,89993.62
2753,79989.71
2754,1105309.0
2755,80958.17
2756,102979.75
2757,138776.67
2758,67002.586
2759,111544.89
2760,208233.34
2761,165671.0
2762,97812.21
2763,93862.805
2764,63350.727
2765,182930.89
2766,90163.48
2767,55378.86
2768,91627.68
2769,92029.39
2770,431557.9
2771,56949.66
2772,59965.01
2773,206828.94
2774,141650.64
2775,153313.78
2776,77750.805
2777,81423.8
2778,66976.16
2779,152786.67
2780,141403.58
2781,151817.62
2782,204979.83
2783,91452.62
2784,78721.836
2785,126029.89
2786,127698.836
2787,212729.95
2788,213203.67
2789,82373.01
2790,144462.72
2791,117334.8
2792,48897.94
2793,409082.62
2794,239788.64
2795,64875.21
2796,142526.62
2797,81895.0
2798,99098.56
2799,75398.38
2800,43841.465
2801,172798.95
2802,150769.14
2803,123460.31
2804,123943.93
2805,102484.74
2806,90693.16
2807,107471.47
2808,45004.438
2809,90399.48
2810,250779.58
2811,83401.086
2812,103077.51
2813,111780.16
2814,59081.88
2815,220402.75
2816,186139.0
2817,47386.062
2818,55014.957
2819,73171.57
2820,82233.016
2821,185003.94
2822,68541.92
2823,98813.13
2824,146048.52
2825,135574.62
2826,109167.75
2827,58429.97
2828,103801.48
2829,96096.8
2830,125488.82
2831,84663.625
2832,82252.71
2833,93972.35
2834,115454.29
2835,73448.69
2836,122794.34
2837,150310.69
2838,98218.81
2839,73867.44
2840,65611.25
2841,94971.664
2842,138303.42
2843,179350.98
2844,81135.734
2845,71581.85
2846,68222.82
2847,1164855.0
2848,208882.56
2849,132353.44
2850,93662.73
2851,39138.496
2852,127170.8
2853,75836.81
2854,132975.02
2855,59594.05
2856,442496.5
2857,45837.305
2858,104949.86
2859,46779.17
2860,61385.113
2861,49067.91
2862,143892.31
2863,81987.016
2864,60499.96
2865,173012.0
2866,110583.13
2867,40698.473
2868,408408.84
2869,310234.25
2870,106203.23
2871,109670.53
2872,81857.88
2873,682815.9
2874,84234.23
2875,69747.23
2876,97666.97
2877,68307.51
2878,82301.375
2879,53095.395
2880,155607.25
2881,2464219.5
2882,89932.42
2883,87656.36
2884,102982.305
2885,137140.78
2886,87457.98
2887,112470.43
2888,76090.914
2889,87504.37
2890,119409.92
2891,190197.33
2892,65751.08
2893,86919.33
2894,123309.945
2895,71095.1
2896,134062.25
2897,57118.375
2898,151608.33
2899,118132.4
2900,75401.92
2901,76754.09
2902,129597.9
2903,68183.38
2904,95861.06
2905,91674.055
2906,127389.125
2907,61239.0
2908,106874.19
2909,85453.55
2910,86948.164
2911,88250.02
2912,72133.49
2913,126546.195
2914,115620.945
2915,100216.63
2916,67456.61
2917,90935.73
2918,154411.3
2919,84215.03
2920,213682.1
2921,64552.496
2922,116478.695
2923,105635.06
2924,1778362.6
2925,118005.28
2926,55378.86
2927,110676.13
2928,85105.6
2929,77441.32
2930,212848.28
2931,34524.54
2932,46133.484
2933,116196.13
2934,100910.6
2935,142858.98
2936,48541.316
2937,54847.266
2938,95567.54
2939,101262.16
2940,50436.625
2941,49778.934
2942,214662.67
2943,101083.46
2944,51485.477
2945,72033.6
2946,75698.23
2947,106770.77
2948,529356.0
2949,164716.25
2950,90877.33
2951,208367.81
2952,77568.89
2953,83479.266
2954,44461.25
2955,144335.44
2956,130362.57
2957,70000.234
2958,92771.17
2959,273403.9
2960,106232.164
2961,153629.78
2962,90124.914
2963,57921.223
2964,680683.9
2965,62012.92
2966,217522.69
2967,185550.23
2968,280200.66
2969,143348.25
2970,76998.62
2971,150000.1
2972,75201.414
2973,79961.48
2974,122077.38
2975,192359.66
2976,268958.94
2977,81382.016
2978,106745.44
2979,104631.13
2980,136724.56
2981,97202.555
2982,182691.31
2983,70409.23
2984,552283.6
2985,53458.984
2986,80247.95
2987,114705.68
2988,60013.055
2989,114535.7
2990,61554.707
2991,118470.02
2992,46750.285
2993,100114.33
2994,76374.96
2995,69405.07
2996,88365.96
2997,68291.95
2998,53320.703
2999,48866.707
3000,67769.76
3001,115830.055
3002,94820.03
3003,81381.836
3004,143013.05
3005,59915.68
3006,48550.094
3007,80845.445
3008,48760.695
3009,113306.36
3010,144146.8
3011,85256.06
3012,97639.81
3013,87912.07
3014,92592.664
3015,250955.98
3016,63967.14
3017,480012.66
3018,77441.32
3019,129478.195
3020,125774.62
3021,75317.625
3022,107311.08
3023,68892.78
3024,89506.305
3025,184706.4
3026,209808.77
3027,59983.414
3028,50421.516
3029,50014.797
3030,76625.28
3031,52057.26
3032,165815.84
3033,48101.09
3034,47157.04
3035,238785.67
3036,74424.99
3037,81408.016
3038,82488.64
3039,117277.37
3040,223899.05
3041,57434.97
3042,101768.25
3043,90805.836
3044,110916.5
3045,238548.69
3046,196696.12
3047,97267.48
3048,49208.035
3049,79557.3
3050,87916.26
3051,98155.11
3052,238838.89
3053,51419.98
3054,123219.34
3055,72595.03
3056,92309.08
3057,105375.41
3058,162042.92
3059,203021.56
3060,229268.23
3061,205067.52
3062,155366.61
3063,98199.55
3064,76486.43
3065,100996.29
3066,79002.016
3067,348297.4
3068,84383.47
3069,41619.58
3070,130567.21
3071,50203.453
3072,93339.79
3073,157093.25
3074,79693.664
3075,83864.516
3076,60577.96
3077,58118.914
3078,129380.91
3079,85265.92
3080,86581.484
3081,52579.348
3082,44957.65
3083,293323.12
3084,258505.84
3085,621665.1
3086,125066.97
3087,146439.28
3088,52346.55
3089,160984.48
3090,82692.375
3091,97033.71
3092,71044.336
3093,133496.56
3094,76752.71
3095,93361.11
3096,118575.88
3097,84636.1
3098,70112.95
3099,96569.74
3100,116944.734
3101,209663.1
3102,99314.37
3103,87604.66
3104,109310.875
3105,53788.2
3106,47177.42
3107,52057.26
3108,44543.453
3109,178956.9
3110,73047.95
3111,96938.01
3112,83598.414
3113,182632.25
3114,75119.734
3115,88098.87
3116,134888.4
3117,152554.8
3118,47359.496
3119,437525.9
3120,48527.617
3121,124270.07
3122,84421.35
3123,80866.97
3124,146413.81
3125,90331.14
3126,110472.734
3127,94567.805
3128,81560.21
3129,68945.74
3130,83106.24
3131,103938.78
3132,302796.97
3133,112105.52
3134,154599.84
3135,140959.9
3136,67030.445
3137,110579.35
3138,102004.53
3139,126053.945
3140,132589.7
3141,81622.52
3142,76109.875
3143,193414.78
3144,85616.875
3145,76050.75
3146,89024.945
3147,146974.75
3148,225838.53
3149,90401.06
3150,80890.41
3151,89339.9
3152,296334.25
3153,206787.88
3154,279022.97
3155,131082.77
3156,100437.93
3157,113324.78
3158,73171.57
3159,143027.58
3160,79396.914
3161,97956.39
3162,98578.45
3163,110719.266
3164,106861.03
3165,85841.22
3166,910397.0
3167,161069.58
3168,188118.86
3169,105707.27
3170,135574.62
3171,104961.805
3172,52537.68
3173,107322.14
3174,775695.5
3175,69926.74
3176,55400.125
3177,116459.414
3178,86786.56
3179,81541.73
3180,52284.09
3181,89716.18
3182,78746.586
3183,194340.0
3184,121723.49
3185,110885.63
3186,77139.625
3187,93630.66
3188,323575.3
3189,77219.01
3190,39936.715
3191,131915.4
3192,579060.0
3193,128842.47
3194,77024.72
3195,132659.78
3196,98938.25
3197,77723.71
3198,77435.52
3199,88330.06
3200,81150.195
3201,56364.01
3202,98494.65
3203,496895.94
3204,47288.023
3205,58218.78
3206,136371.47
3207,79986.7
3208,129613.625
3209,81294.17
3210,79461.25
3211,197389.39
3212,92054.055
3213,79194.945
3214,89391.31
3215,36274.734
3216,90371.164
3217,63568.574
3218,101538.35
3219,294981.66
3220,93722.53
3221,119085.44
3222,59823.992
3223,153489.16
3224,82336.06
3225,126177.56
3226,132123.2
3227,115754.484
3228,307050.72
3229,95592.79
3230,82421.98
3231,128331.484
3232,149254.75
3233,65153.973
3234,642390.0
3235,180991.6
3236,108114.87
3237,114768.87
3238,107188.836
3239,123453.72
3240,92627.62
3241,227549.28
3242,81283.63
3243,176638.3
3244,83274.086
3245,294362.9
3246,102075.47
3247,65993.41
3248,200965.27
3249,137981.3
3250,91084.15
3251,125220.94
3252,195622.03
3253,43051.26
3254,114414.32
3255,71558.266
3256,152606.78
3257,113627.45
3258,146207.73
3259,151676.3
3260,500285.38
3261,124386.58
3262,106010.336
3263,86192.08
3264,195025.88
3265,294899.28
3266,125561.47
3267,65767.18
3268,171597.92
3269,92358.875
3270,83864.516
3271,72564.18
3272,85442.82
3273,98138.99
3274,71876.08
3275,91299.58
3276,40857.79
3277,136951.19
3278,46185.11
3279,142717.84
3280,200344.38
3281,152477.1
3282,523781.84
3283,51644.84
3284,74236.93
3285,101952.93
3286,233268.39
3287,82754.8
3288,262471.97
3289,56826.08
3290,137743.19
3291,129707.5
3292,123350.09
3293,321739.6
3294,79557.3
3295,89460.24
3296,121897.93
3297,170886.03
3298,75458.09
3299,109872.85
3300,109891.58
3301,151866.77
3302,78615.06
3303,52025.285
3304,350107.25
3305,130587.84
3306,203878.8
3307,74166.52
3308,86470.4
3309,78695.24
3310,82022.836
3311,114439.75
3312,117927.625
3313,3125984.8
3314,67741.47
3315,175266.06
3316,41589.953
3317,269684.1
3318,80973.54
3319,524506.7
3320,86973.09
3321,102338.67
3322,91959.76
3323,145795.28
3324,44461.25
3325,72100.88
3326,139065.55
3327,97495.74
3328,125677.59
3329,108224.44
3330,56477.273
3331,153426.1
3332,94913.09
3333,69420.01
3334,98953.3
3335,46660.895
3336,149897.38
3337,138458.08
3338,85816.75
3339,111464.55
3340,61622.562
3341,43420.098
3342,56067.75
3343,215641.52
3344,124433.71
3345,78806.68
3346,74389.85
3347,47743.805
3348,126377.68
3349,134497.06
3350,80415.57
3351,86243.12
3352,95492.97
3353,107045.664
3354,161161.14
3355,68010.5
3356,118575.88
3357,231827.75
3358,81543.44
3359,75010.89
3360,78291.72
3361,350030.03
3362,118753.57
3363,44575.93
3364,149774.42
3365,156823.48
3366,131563.1
3367,178204.19
3368,88301.55
3369,169803.98
3370,160743.0
3371,77226.3
3372,100466.27
3373,57854.727
3374,59999.656
3375,956330.94
3376,104276.18
3377,107749.9
3378,96783.48
3379,62468.02
3380,177449.95
3381,166830.78
3382,166272.9
3383,112708.1
3384,215257.92
3385,85010.42
3386,144343.22
3387,282124.3
3388,106760.28
3389,114280.25
3390,187517.86
3391,89413.766
3392,80808.1
3393,46185.11
3394,157560.17
3395,101804.9
3396,91801.805
3397,100366.26
3398,241160.44
3399,89463.33
3400,64365.637
3401,267057.22
3402,168244.66
3403,88395.625
3404,107807.8
3405,56874.504
3406,66103.47
3407,88851.38
3408,128145.06
3409,57541.49
3410,89704.33
3411,113046.46
3412,90710.25
3413,121909.21
3414,129928.08
3415,147402.42
3416,101106.305
3417,142492.95
3418,164415.34
3419,189408.95
3420,135366.4
3421,76758.39
3422,157711.3
3423,451361.62
3424,362168.66
3425,63443.453
3426,67968.17
3427,135013.14
3428,101439.66
3429,61507.586
3430,46907.297
3431,133580.4
3432,109862.84
3433,91370.14
3434,219335.45
3435,111842.58
3436,145664.73
3437,90697.05
3438,74088.19
3439,48242.12
3440,108332.2
3441,274134.66
3442,168722.22
3443,61443.43
3444,145648.89
3445,85213.68
3446,703562.7
3447,89478.53
3448,149177.83
3449,149188.98
3450,174729.23
3451,129798.836
3452,85568.26
3453,103957.97
3454,119298.17
3455,100120.39
3456,78674.32
3457,79901.18
3458,625967.06
3459,70498.0
3460,97218.76
3461,92327.97
3462,198798.61
3463,176042.11
3464,264566.62
3465,121015.516
3466,141808.84
3467,76881.71
3468,49031.87
3469,61064.69
3470,134948.97
3471,47557.934
3472,182606.78
3473,133416.12
3474,63289.684
3475,74798.15
3476,99937.37
3477,48239.754
3478,146688.31
3479,103359.43
3480,86441.96
3481,261157.69
3482,178820.3
3483,93317.11
3484,107966.62
3485,53102.066
3486,73680.414
3487,115733.77
3488,90728.88
3489,50723.086
3490,60562.36
3491,128846.23
3492,107674.19
3493,54635.78
3494,52396.246
3495,141062.98
3496,112890.84
3497,225839.48
3498,70793.01
3499,46842.01
3500,83217.22
3501,114280.25
3502,74825.52
3503,76504.82
3504,106772.5
3505,157060.9
3506,207615.31
3507,65314.84
3508,104627.805
3509,90225.766
3510,108905.99
3511,120650.85
3512,77185.99
3513,46133.484
3514,96317.96
3515,77435.52
3516,83158.625
3517,71115.484
3518,109031.96
3519,57792.926
3520,76955.305
3521,91201.16
3522,42907.93
3523,94811.875
3524,76723.055
3525,48154.36
3526,68989.61
3527,78497.5
3528,493457.53
3529,157917.5
3530,127489.086
3531,55822.89
3532,175062.27
3533,107468.88
3534,86450.75
3535,554240.4
3536,543287.5
3537,85816.07
3538,60023.953
3539,65871.92
3540,84757.086
3541,107215.695
3542,1199187.9
3543,129167.46
3544,389870.78
3545,150400.53
3546,168930.0
3547,143417.4
3548,103165.78
3549,131480.19
3550,74298.73
3551,98833.76
3552,136159.38
3553,191657.05
3554,138097.94
3555,82914.72
3556,113247.4
3557,205901.34
3558,71872.25
3559,89194.414
3560,52588.78
3561,91108.67
3562,86010.34
3563,87447.01
3564,118688.2
3565,28669.809
3566,98480.914
3567,44581.12
3568,98360.56
3569,95240.77
3570,104476.92
3571,86637.94
3572,169378.86
3573,321671.22
3574,49979.582
3575,145345.86
3576,117529.24
3577,161902.39
3578,76929.89
3579,46544.703
3580,168226.3
3581,79468.75
3582,124293.69
3583,93414.05
3584,73074.83
3585,172014.64
3586,93060.44
3587,50554.348
3588,297675.22
3589,50082.16
3590,54251.89
3591,99709.945
3592,151849.55
3593,294354.4
3594,136423.23
3595,318538.3
3596,53141.15
3597,58407.156
3598,136291.5
3599,174983.44
3600,106057.85
3601,106536.92
3602,139857.2
3603,68307.51
3604,78806.68
3605,129618.54
3606,93114.52
3607,949243.0
3608,82712.734
3609,46605.434
3610,96421.58
3611,39399.965
3612,115223.93
3613,135780.92
3614,209564.81
3615,83489.19
3616,73302.04
3617,128926.125
3618,109943.305
3619,149540.0
3620,82608.92
